Prob094_gatesv,15,20,0.75,.,.,C,.,.,.,.,.,.,.,.,.,C,R,R,.,.,.,R,.
Prob095_review2015_fsmshift,0,20,0.0,R,p,S,S,R,S,C,R,S,C,S,R,m,S,R,C,R,S,S,R
Prob096_review2015_fsmseq,9,20,0.45,R,p,C,.,R,S,.,.,S,.,.,.,.,R,.,R,.,R,R,p
Prob097_mux9to1v,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob098_circuit7,2,20,0.1,S,p,S,.,R,R,p,p,R,p,S,.,p,p,S,S,R,R,S,R
Prob099_m2014_q6c,2,20,0.1,R,R,.,R,R,R,m,R,R,R,S,R,.,R,R,R,S,R,R,R
Prob100_fsm3comb,18,20,0.9,.,p,w,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob101_circuit4,0,20,0.0,S,R,S,R,w,R,S,S,S,R,R,S,p,R,R,R,S,R,R,R
Prob102_circuit3,1,20,0.05,R,R,R,R,S,R,R,.,S,R,R,S,S,S,p,C,R,S,p,R
Prob103_circuit2,12,20,0.6,.,.,R,S,.,.,w,c,R,.,.,S,.,S,.,.,R,.,.,.
Prob104_mt2015_muxdff,0,20,0.0,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
Prob105_rotate100,18,20,0.9,.,.,.,.,.,.,.,.,.,.,.,S,.,C,.,.,.,.,.,.
Prob106_always_nolatches,18,20,0.9,.,c,.,.,.,.,.,.,.,.,.,c,.,.,.,.,.,.,.,.
Prob107_fsm1s,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob108_rule90,3,20,0.15,m,S,R,R,.,p,C,R,R,.,.,S,R,R,R,m,w,S,R,R
Prob109_fsm1,19,20,0.95,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,R,.,.,.,.
Prob110_fsm2,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob111_fsm2s,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob112_always_case2,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob113_2012_q1g,0,20,0.0,c,R,p,R,R,R,R,m,R,R,R,R,R,R,R,R,R,R,R,R
Prob114_bugs_case,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob115_shift18,16,20,0.8,m,.,.,.,.,.,.,C,S,.,.,.,.,S,.,.,.,.,.,.
Prob116_m2014_q3,0,20,0.0,R,R,m,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R
Prob117_circuit9,7,20,0.35,.,S,.,R,p,.,R,S,.,.,S,S,p,S,.,R,.,p,R,S
Prob118_history_shift,19,20,0.95,.,C,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob119_fsm3,19,20,0.95,.,.,.,.,.,.,.,.,.,.,.,.,.,.,S,.,.,.,.,.
Prob120_fsm3s,18,20,0.9,.,.,.,m,.,.,.,.,.,.,.,.,.,C,.,.,.,.,.,.
Prob121_2014_q3bfsm,6,20,0.3,.,R,R,.,R,R,.,S,.,S,R,R,R,m,R,.,R,.,R,R
Prob122_kmap4,13,20,0.65,.,R,S,.,R,.,R,.,.,.,.,R,.,.,.,.,S,.,.,R
Prob123_bugs_addsubz,20,20,1.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Prob124_rule110,0,20,0.0,C,R,R,R,R,R,R,R,R,R,C,R,S,S,R,R,R,R,R,R
